BuildTs,DAF,DateSigned,DocStatus,EIN,FileSha256,FileSizeBytes,FormType,GrossReceipts,GroupAffiliatesIncluded,GroupExemptionNumber,GroupReturnForAffiliates,IndexedOn,LegalDomicileCountry,LegalDomicileState,ObjectId,OrgType,OrganizationName,ReturnTs,ReturnVersion,SubmittedOn,TaxPeriod,TaxPeriodBeginDate,TaxPeriodEndDate,TaxStatus,TaxYear,TotalAssetsBkEOY,TotalExpensesCY,TotalLiabilitiesBkEOY,TotalNetAssetsBkEOY,TotalRevenueCY,URL,Website,YearFormed,ZipFile
2025-03-06T01:10:19Z,FALSE,2025-05-15,AmendedReturn,830274740,0ab6ba166bfb87fde7e2f19e0aa79344227470052b049c9dec754ba6024f699e,33249,990,635163,,,FALSE,2025-07-19,"",WY,202511359349304911,Corp,WASHAKIE MUSEUM,2025-05-15T14:58:18Z,2024v5.0,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,8570784,914965,99986,8470798,600877,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349304911_public.xml,HTTPS://WWW.WASHAKIEMUSEUM.ORG,1984,
2025-03-06T01:10:19Z,FALSE,2025-04-16,"",611459979,2c0280b5ec8ae70758650e2e352a8fbd0f3e012ebd456ea99ad8ae9669a812d9,14413,990EZ,,,,,2025-07-19,"","",202511289349201566,Corp,High Forest Humane Society,2025-05-08T15:03:27Z,2024v5.1,2025-04-16,2024-12-31,2024-01-01,2024-12-31,501c3,2024,230127,71785,,230127,97475,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511289349201566_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-04-30,"",620563294,ef0ccbabd91eacd0b822d364b500d1165db8e6388039364021a9e23ab4faff05,47238,990,279773,,,FALSE,2025-07-19,"",TN,202501259349302805,Corp,HOUSE OF THE GOOD SHEPHERD OF MEMPHIS,2025-05-05T20:05:05Z,2024v5.0,2025-04-30,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1775774,369369,13006,1762768,279773,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501259349302805_public.xml,WWW.DENEUVILLECENTER.ORG,2000,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",310999716,edaa4c0f581ee50f8c561ffe7c11c98f7c8c11e09bd30f2e14c60fd6ceac40b8,37640,990,119404,,,FALSE,2025-07-19,"",KY,202511299349300421,Corp,KCF KENTUCKY CONSERVATION FOUNDATION INC,2025-05-09T04:22:28Z,2024v5.0,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,272362,138713,0,272362,119404,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511299349300421_public.xml,kyconservationfound.org,1981,
2025-03-06T01:10:19Z,FALSE,2025-05-02,"",582194611,b3d52786a718b80361d24200c7c5e6a5dfc614fc321e094ad61a8b0daa20bdfd,36899,990,237795,,,FALSE,2025-07-19,"","",202521229349302412,"",Carroll County Soup Kitchen Inc,2025-05-02T18:10:15Z,2024v5.1,2025-05-02,2024-12-31,2024-01-01,2024-12-31,501c3,2024,873859,195248,0,873859,235787,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521229349302412_public.xml,www.carrollcountysoupkitchen.org,,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",200778121,c2be131c923f87638e97248f07011767bb62e8a263247eb460ebf09f168d9a49,42202,990,1155953,,,FALSE,2025-07-19,"",CO,202511349349305756,Corp,Home Front Military Network,2025-05-14T16:35:26Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,888713,1088727,79299,809414,1096784,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349305756_public.xml,https://homefrontmilitarynetwork.org,2004,
2025-03-06T01:10:19Z,FALSE,2025-04-27,"",822579158,c8901eff648bbf01a5ffedc9e390fdde52895afe3786a1bf8582159682e99bcc,12928,990EZ,,,,,2025-07-19,"","",202501339349201300,Corp,HEART OF THE GILA INC,2025-05-13T06:01:19Z,2024v5.0,2025-04-27,2024-12-31,2024-01-01,2024-12-31,501c3,2024,84517,84382,0,84517,112698,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501339349201300_public.xml,www.heartofthegila.org,,
2025-03-06T01:10:19Z,FALSE,2025-02-14,"",753149358,fb857f4cf29c478122c6fc0fa750363031cda7dca2d6c0b338f9e28c5c3f113f,28929,990,633325,,,FALSE,2025-07-19,"",TN,202530459349301878,Corp,WAGS AND WHISKERS PET RESCUE INC,2025-02-14T22:11:08Z,2024v5.0,2025-02-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,125219,580671,117371,7848,633325,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530459349301878_public.xml,www.wawpr.org,,
2025-03-06T01:10:19Z,FALSE,2025-04-28,"",412072595,7002aeb4395ab6d619c77f0c5c0333348cf4ef1ce3bb0e64445d361994090c29,60364,990,1630218,,,FALSE,2025-07-19,"",TX,202511189349300501,Corp,Dallas United Crew Inc,2025-04-25T21:11:05Z,2024v5.1,2025-04-28,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1305090,1604469,297782,1007308,1630218,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511189349300501_public.xml,http: www.dallasunitedcrew.org,2002,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",640711658,13bda57b32689868d4a5abcb4cca7ad2c5fc62628559cb44fe226652c05f688b,24169,990,183106,,,FALSE,2025-07-19,"",MS,202501359349310705,Corp,EXCHANGE CLUB OF VICKSBURG CHILD,2025-05-14T12:21:44Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,107598,224016,0,107598,183106,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349310705_public.xml,"",1983,
2025-03-06T01:10:19Z,TRUE,2025-02-05,AddressChange,862023166,afd8a537e439bc5047aad48676e62559a65e486af86f0156caa3955acb9f8bed,38205,990,831840,FALSE,,FALSE,2025-07-19,"",TN,202500369349301620,Corp,LIFESTYLE MEDICAL MINISTRY,2025-02-05T21:50:46Z,2024v5.0,2025-02-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,26826,893335,31421,-4595,831840,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500369349301620_public.xml,www.lifemedclinic.org,2021,
2025-03-06T01:10:19Z,FALSE,2025-05-13,"",841248759,450596f72bb47717c640932e04f06a6f57bbc1c726ffe3dacc2048174eefb02a,27658,990,68446,,,FALSE,2025-07-19,"",CO,202511349349306331,Corp,SAN MIGUEL CONSERVATION FOUNDATION,2025-05-14T17:38:17Z,2024v5.0,2025-05-13,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1702974,62262,0,1702974,68446,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349306331_public.xml,SMCF-LANDTRUST.ORG,1993,
2025-03-06T01:10:19Z,FALSE,2025-05-19,"",822395095,c0cc26093e1795621f03a675800461b7232d944b584df1eb7c54aaabf2f89097,26004,990,387187,,,FALSE,2025-07-19,"",MA,202511399349301676,Corp,FRIENDS AND MENTORS,2025-05-19T20:02:40Z,2024v5.1,2025-05-19,2024-12-31,2024-01-01,2024-12-31,501c3,2024,102972,395571,8847,94125,387187,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511399349301676_public.xml,https://friendsandmentors.org/,,
2025-03-06T01:10:19Z,FALSE,2025-03-28,"",841572264,e34f3b52104a7a2408d329e980a2972190455b5413e8fe90b67ef04dc844d35a,24816,990,382025,,,FALSE,2025-07-19,"",CO,202531089349301408,Corp,THIRD LAW DANCETHEATER,2025-04-18T17:01:23Z,2024v5.1,2025-03-28,2024-12-31,2024-01-01,2024-12-31,501c3,2024,216667,383411,0,216667,382025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531089349301408_public.xml,WWW.3RDLAW.ORG,2001,
2025-03-06T01:10:19Z,FALSE,2025-05-12,"",736120804,30f1a96f0ae3eaeb745403885e1b332df685205fbb7e8e725861a3ac8feb6949,31449,990,94782,,,FALSE,2025-07-19,"",TX,202501329349302320,Corp,INTERNATIONAL PROCELAIN ARTISTS AND TEACHERS INC,2025-05-12T15:10:37Z,2024v5.0,2025-05-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,778042,162974,10220,767822,94782,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501329349302320_public.xml,HTTPS://WWW.IPATINC.ORG,1962,
2025-03-06T01:10:19Z,FALSE,2025-04-03,"",611583739,1bc3a5595ee95a9cdc918a3cd4ab52179b6c7712cf08379851184865954b4e3d,29619,990,2083343,,,FALSE,2025-07-19,"",TX,202521289349302242,Corp,TransAfrican Development Inc,2025-03-17T08:35:38Z,2024v5.0,2025-04-03,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1232107,2105948,291585,940522,2083243,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521289349302242_public.xml,www.ndandohouse.org,2011,
2025-03-06T01:10:19Z,FALSE,2025-04-21,"",260705597,bd85e8b21ff5ea151761f62ca78480bc6de3f310973acfeb9fcd89a5648c2315,15054,990EZ,,,,,2025-07-19,"","",202531119349201753,Corp,SUMMER SEALS DAY CAMP,2025-04-21T22:37:23Z,2024v5.1,2025-04-21,2024-12-31,2024-01-01,2024-12-31,501c3,2024,256693,73171,209,256484,75707,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531119349201753_public.xml,WWW.SUMMERSEALS.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-04-21,"",710352307,a89d315e8a898487eb07bcf647a7e6c012e0c5d1360c851dada7e0ad4aefeb7f,26929,990,1124037,,,FALSE,2025-07-19,"","",202511259349301411,Corp,BOYS AND GIRLS CLUB OF CRITTENDEN COUNTY INC,2025-05-05T14:19:45Z,2024v5.0,2025-04-21,2024-12-31,2024-01-01,2024-12-31,501c3,2024,541989,916980,12480,529509,1124037,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511259349301411_public.xml,"",1965,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",264215477,c7add9546f3924206c7a8ae399bd6a6e2de7a47ca65c276024ede9ffc3f8e140,45036,990,275195,,,FALSE,2025-07-19,"",WA,202501349349309305,Corp,SAHAR EDUCATION,2025-05-14T14:15:42Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,375131,363164,65334,309797,275195,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349309305_public.xml,"",2009,
2025-03-06T01:10:19Z,FALSE,2025-04-24,"",710985637,71ad1d59623570c29e1a8752a6a59840e520a49b8ba62090985b30069eed67f1,10916,990EZ,,,,,2025-07-19,"","",202501159349201005,Corp,ALTER-ATIONS INC,2025-04-25T14:13:37Z,2024v5.0,2025-04-24,2024-12-31,2024-01-01,2024-12-31,501c3,2024,52779,103578,13810,38969,111315,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501159349201005_public.xml,HTTPS://CATSNIPCLINIC.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-01,"",810361221,efc5683f6245e5b83d59791044c4b21ad3817cdc8d5d82dd86574ffd8cf4b8c7,34236,990,961884,,,FALSE,2025-07-19,"",MT,202511269349301801,Corp,VIOLENCE FREE CRISIS LINE,2025-05-06T16:03:54Z,2024v5.1,2025-05-01,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1665072,810379,58936,1606136,961884,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511269349301801_public.xml,WWW.ABBIESHELTER.ORG,1988,
2025-03-06T01:10:19Z,FALSE,2025-02-12,"",542069625,879e36f6b383dd8d0a66c565393584996c7f328fd7f2b55ebca97792198264c1,11201,990EZ,,,,,2025-07-19,"","",202500439349200715,Corp,The Upper Etowah River Alliance Inc,2025-02-12T15:37:13Z,2024v5.0,2025-02-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,16158,21270,8231,7927,20105,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500439349200715_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-05-09,"",460902803,e13911a08c8c50830b4af0d0c6d61d37613fec8e8a87239584c167d2bda2b5a6,15238,990EZ,,,,,2025-07-19,"","",202501349349203320,Corp,WAUKESHA COUNTY GREEN TEAM INC,2025-05-12T10:57:39Z,2024v5.1,2025-05-09,2024-12-31,2024-01-01,2024-12-31,501c3,2024,45683,43306,692,44991,41382,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349203320_public.xml,www.waukeshacountygreenteam.org,,
2025-03-06T01:10:19Z,FALSE,2025-05-07,"",264413560,abe0e49285069dea01867337b87ccdf2b6aa33e5a2c8491212285416eb7bc6be,30652,990,258155,,,FALSE,2025-07-19,"",VA,202501279349300045,Corp,City of Fairfax Theater Company,2025-05-07T20:15:38Z,2024v5.1,2025-05-07,2024-12-31,2024-01-01,2024-12-31,501c3,2024,254249,246584,83,254166,258155,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501279349300045_public.xml,fairfaxcitytheatre.org,,
2025-03-06T01:10:19Z,FALSE,2025-03-14,"",261300404,5352031ad5ce9bbc83fafdcbfb9f9324f3dd822a9bab3dbc9453989a75b877ac,14572,990EZ,,,,,2025-07-19,"","",202510769349200801,Corp,ADVITA FUND USA,2025-03-16T05:15:55Z,2024v5.0,2025-03-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,12151,67642,0,12151,47213,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510769349200801_public.xml,http://www.advitausa.org/,,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",911618296,a021275326c3829e958337640d7ddc0763a59ed02fcf983008ea64cdcecbb13a,26354,990EZ,,,,,2025-07-19,"","",202501349349207055,Corp,Cascadia Poetics Lab,2025-05-14T22:58:21Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,6669,182364,15331,-8662,151941,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349207055_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-04-21,"",341921103,fcbf908de622f1f3141ea52f0625c0a1f1227554b056e656f28b29c239eb2977,39779,990,2853278,,,FALSE,2025-07-19,"",OH,202541129349300149,Corp,THE SALEM COMMUNITY CENTER INC,2025-04-22T18:07:27Z,2024v5.0,2025-04-21,2024-12-31,2024-01-01,2024-12-31,501c3,2024,10313743,2422659,1699328,8614415,2852483,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541129349300149_public.xml,HTTP://WWW.SALEMCOMMUNITYCENTER.COM,2000,
2025-03-06T01:10:19Z,FALSE,2025-03-22,"",562566882,c7f64290fea11a5b3c43ddac58dfb15449e332c33cd857d47c3fc0aceec5c5ce,26084,990,271600,,,FALSE,2025-07-19,"",NE,202540849349301904,Corp,FORT CALHOUN YOUTH SPORTS ORGANIZATION,2025-03-26T02:39:17Z,2024v5.0,2025-03-22,2024-12-31,2024-01-01,2024-12-31,501c3,2024,136263,172573,0,136263,251777,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540849349301904_public.xml,WWW.FORTCALHOUNYOUTHSPORTS.COM,2008,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",742630697,6d4812234b949163e960353d57288ec4cc3fa71d8774febc201ccdca02871fc8,19694,990EZ,,,,,2025-07-19,"","",202501349349200820,Corp,AUSTIN DANCE ENSEMBLE,2025-05-13T22:37:31Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,24917,74562,,24917,76965,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349200820_public.xml,www.metamorphosisdance.org,,
2025-03-06T01:10:19Z,TRUE,2025-05-05,AddressChange,834089433,703a2a649021d9c1d81d0973c6c989c61e6a8cc646d9ffc4ba10b7066b218011,28097,990,314466,,,FALSE,2025-07-19,"",CO,202511349349309326,Corp,Mindfulness and Positivity Project,2025-05-14T19:52:21Z,2024v5.1,2025-05-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,212443,213061,0,212443,314466,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349309326_public.xml,https://thempp.org/,2019,
2025-03-06T01:10:19Z,FALSE,2025-05-17,AddressChange,205565778,6dd24233c7aceeebed14d81bd6baebef902add7b0ee5d642cd2755bc3d7d0925,20347,990EZ,,,,,2025-07-19,"","",202501399349201700,Corp,HEALING BRIDGES,2025-05-17T22:40:37Z,2024v5.0,2025-05-17,2024-12-31,2024-01-01,2024-12-31,501c3,2024,57371,87341,595,56776,70193,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501399349201700_public.xml,www.ourhealingbridges.com,,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",843746616,ae97a59a5495ebdce6756578623a6ee64f8d788bf877ef792b7eded2bd2b67df,32729,990,210837,,,FALSE,2025-07-19,"",PA,202511359349312701,Corp,LEECHBURG AREA COMMUNITY DEVELOPMENT CORPORATION,2025-05-15T20:03:42Z,2024v5.1,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,173106,161760,0,173106,210837,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349312701_public.xml,lacdc.com,2019,
2025-03-06T01:10:19Z,FALSE,2025-03-28,"",916087260,a3e83259a418c4d8a389e8c75ac2f40540897b8131cbccba66a29d182700f0dd,35059,990,418107,,,FALSE,2025-07-19,"",WA,202540939349300344,Corp,DISHMAN HILLS CONSERVANCY,2025-04-03T19:47:02Z,2024v5.1,2025-03-28,2024-12-31,2024-01-01,2024-12-31,501c3,2024,3109327,220644,698,3108629,409947,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540939349300344_public.xml,WWW.DISHMANHILLS.ORG,1966,
2025-03-06T01:10:19Z,FALSE,2025-04-15,"",203575558,2e844eb1b55c424277c34bda3699ed6fec28b1dd795048f64e9f85f5c41285fc,29890,990,336061,,,FALSE,2025-07-19,"",TX,202501189349301900,Corp,LUBBOCK MOONLIGHT MUSICALS INC,2025-04-28T16:18:13Z,2024v5.0,2025-04-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,689332,439875,510584,178748,328454,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501189349301900_public.xml,LUBBOCKMOONLIGHTMUSICALS.ORG,2006,
2025-03-06T01:10:19Z,FALSE,2025-05-19,"",593685470,b4ba45d628b7e4bd1400969e074573c6459e4c78a10382a716bdf6292a1e4279,34219,990,869950,,,FALSE,2025-07-19,"",FL,202511399349301606,Corp,FAMILY PROMISE OF JACKSONVILLEINC,2025-05-19T17:55:24Z,2024v5.0,2025-05-19,2024-12-31,2024-01-01,2024-12-31,501c3,2024,441643,781070,52742,388901,869527,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511399349301606_public.xml,WWW.FAMILYPROMISEJAX.ORG,2001,
2025-03-06T01:10:19Z,FALSE,2025-05-02,"",474131532,8c70408b0a2aad2a0eb343f6bdfe32fe322648be74f4b6e3fbe0b70c8c5d23b4,14527,990EZ,,,,,2025-07-19,"","",202511349349206426,Corp,S1,2025-05-02T17:32:28Z,2024v5.0,2025-05-02,2024-12-31,2024-01-01,2024-12-31,501c3,2024,31792,76094,0,31792,79519,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349206426_public.xml,synthlibraryportland.org,,
2025-03-06T01:10:19Z,FALSE,2025-05-06,"",261545304,8e5f441b66582939d9f73020c429c4e57d43beed5b69cf90c5e937a66cf54334,33589,990,614829,,,FALSE,2025-07-19,"",MO,202511289349303206,Corp,COMMUNITY OUTREACH MINISTRIES OF BOLIVAR MO,2025-05-08T20:39:24Z,2024v5.0,2025-05-06,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1347240,676356,29579,1317661,611951,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511289349303206_public.xml,WWW.BOLIVARCOM.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-09,"",264835303,bd76f7cf347c3ab28d05a1d0ff73c919d331d1eae31fe7579ff5746174f6f320,26920,990,3487039,,,FALSE,2025-07-19,"",NY,202501299349300645,Corp,SECOND CHANCE RESCUE INC,2025-05-09T16:36:53Z,2024v5.1,2025-05-09,2024-12-31,2024-01-01,2024-12-31,501c3,2024,876326,3919122,0,876326,3487039,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501299349300645_public.xml,NYCSECONDCHANCERESCUE.ORG,2009,
2025-03-06T01:10:19Z,FALSE,2025-04-16,InitialReturn,454242425,466e13ea5cda09991e91629255a5c810018219e809b3f37df2909ffc138a05e0,38975,990,3581520,,,FALSE,2025-07-19,"",NV,202511209349301816,Corp,FOSTER KINSHIP,2025-04-30T18:19:20Z,2024v5.0,2025-04-16,2024-12-31,2024-01-01,2024-12-31,501c3,2024,3721724,2924679,1401262,2320462,3581520,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511209349301816_public.xml,www.fosterkinship.org,2011,
2025-03-06T01:10:19Z,FALSE,2025-04-22,"",341028234,b59cc763f230440667f91a33fc9eeaf3fb61dd7470348003b37bd93b8c1490de,27906,990,4534046,,,FALSE,2025-07-19,"",OH,202501339349305820,Corp,EMPLOYMENT DEVELOPMENT INC,2025-05-13T17:58:14Z,2024v5.1,2025-04-22,2024-12-31,2024-01-01,2024-12-31,501c3,2024,3359791,3222762,114382,3245409,3730099,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501339349305820_public.xml,WWW.employment-development.com,1973,
2025-03-06T01:10:19Z,FALSE,2025-05-08,"",161575308,efcd2b5b5b41f5c503e71afd1be759a8790a543547c07e817c52597d2f1a1bba,40484,990,298201,,,FALSE,2025-07-19,"",NY,202521289349302782,Corp,GREATER ONEONTA HISTORICAL SOCIETY,2025-05-08T17:51:26Z,2024v5.1,2025-05-08,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1584749,153915,535,1584214,295624,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521289349302782_public.xml,ONEONTAHISTORY.ORG,1939,
2025-03-06T01:10:19Z,FALSE,2025-02-12,"",461773899,a7b00e97defb363cd404c61894c7899e7b6d8764e9c1e282752f67e37a19a2a6,28817,990,252132,,,FALSE,2025-07-19,"",MT,202500519349301420,Corp,ELK RIVER ARTS & LECTURES,2025-02-20T20:48:24Z,2024v5.0,2025-02-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,100114,207467,2124,97990,252132,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500519349301420_public.xml,"",2013,
2025-03-06T01:10:19Z,FALSE,2025-04-07,"",800366346,ebc74352231f5ac854c3700a07188fb1be5caae80bd7d18a194779498be9893d,28885,990,354617,,,FALSE,2025-07-19,"",FL,202510979349301921,Corp,GULF COAST VETERANS ADVOCACY COUNCIL INC,2025-04-07T02:21:01Z,2024v5.1,2025-04-07,2024-12-31,2024-01-01,2024-12-31,501c3,2024,-1122,357121,0,-1122,354617,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510979349301921_public.xml,WWW.GCVACFLALMS.ORG,2010,
2025-03-06T01:10:19Z,FALSE,2025-02-05,"",743045849,943d796979a7cf3738d7f756ffe485929bbce8104751e4c2f65397c4c8c1956d,15227,990EZ,,,,,2025-07-19,"","",202540739349200619,Corp,QUIET CREEK HERB FARM & SCHOOL OF COUNTRY LIVING,2025-03-14T21:20:25Z,2024v5.0,2025-02-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,175288,84350,6594,168694,98267,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540739349200619_public.xml,WWW.QUIETCREEKHERBFARM.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-12,"",474494949,08facb06a3c3330894391c0aeb37a3e0fef56f79bd74b9d9c4a212af30e1acc0,20431,990,106696,,,FALSE,2025-07-19,"",TX,202501359349315180,OtherOther,COMMUNITY FOR CHILDREN,2025-05-15T21:49:09Z,2024v5.0,2025-05-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,107855,86353,0,107855,106696,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349315180_public.xml,"",2017,
2025-03-06T01:10:19Z,FALSE,2025-04-14,"",813371890,52e7a66c25b99617adba821f321ab898c50856a2c2d5c68a386f6a8c51b7a0eb,28766,990,935393,,,FALSE,2025-07-19,"",OR,202521079349300442,Association,PORTLAND STREET ART ALLIANCE,2025-04-17T18:36:22Z,2024v5.0,2025-04-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,393657,776059,0,393657,935393,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521079349300442_public.xml,HTTP://WWW.PDXSTREETART.ORG/,2016,
2025-03-06T01:10:19Z,FALSE,2025-05-13,"",880382189,07d1c819eefa81ebebc2a3611fc0ab8af0e2002d52044dd5ff322799a24e53f8,24496,990,107115,,,FALSE,2025-07-19,"",NV,202511329349306481,Corp,BLINDCONNECT INC,2025-05-12T21:01:30Z,2024v5.1,2025-05-13,2024-12-31,2024-01-01,2024-12-31,501c3,2024,681942,78287,4464,677478,107115,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511329349306481_public.xml,WWW.BLINDCONNECT.ORG,1998,
2025-03-06T01:10:19Z,FALSE,2025-05-19,"",814895106,2c1009a2942691b08ca4578f21d85e4d627efa937326b244e0d4b01bd1020049,28132,990,668932,,,FALSE,2025-07-19,"",FL,202501399349301690,Corp,THEATRE SOUTH PLAYHOUSE INC,2025-05-19T21:30:00Z,2024v5.1,2025-05-19,2024-12-31,2024-01-01,2024-12-31,501c3,2024,272734,613939,146970,125764,668932,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501399349301690_public.xml,THEATRESOUTHPLAYHOUSE.ORG,2016,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",842036684,9ac1a53ab198344066d0331654a7548eaabebf75d920d79a70dba211d39217e8,15690,990EZ,,,,,2025-07-19,"","",202511359349207661,Corp,Yeah Yoga,2025-05-15T20:58:27Z,2024v5.1,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,12092,132570,,12092,109899,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349207661_public.xml,yeahyoga.org,,
2025-03-06T01:10:19Z,FALSE,2025-04-15,AddressChange,263993160,d52d901a9865f22d6ce0d061a8f6c586f20f9ed77a5874c7219bec463af512aa,37321,990,1370388,,,FALSE,2025-07-19,"",AZ,202531029349300238,Corp,Arizona Small Dog Rescue,2025-04-12T23:29:31Z,2024v5.1,2025-04-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,953017,1081123,48506,904511,1370388,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531029349300238_public.xml,https://azsmalldog.org,2009,
